location_x,location_y,remaining_min,power_of_shot,knockout_match,remaining_sec,distance_of_shot,area_of_shot,shot_basics,range_of_shot,type_of_shot,type_of_combined_shot,home/away,lat/lng,game_season,is_goal
0.0,0.0,4.5,2.0,0.0,25.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU vs. CLE,"42.982923, -71.446094",1999-00,1.0
0.0,0.0,8.0,1.0,68.304,21.0,61.2,Center(C),Goal Area,Less Than 8 ft.,shot - 4,shot - 3,MANU vs. CLE,"42.982923, -71.446094",1999-00,0.0
0.0,0.0,3.0,29.68,0.0,2.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 49,shot - 3,MANU vs. CLE,"42.982923, -71.446094",1999-00,0.0
0.0,0.0,3.0,2.0,0.0,47.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 4,shot - 3,MANU vs. CLE,"42.982923, -71.446094",1999-00,1.0
0.0,0.0,10.0,3.0,0.0,56.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 5,MANU vs. CLE,"42.982923, -71.446094",1999-00,0.0
70.0,244.0,56.82,3.0,0.0,33.0,45.0,Center(C),Penalty Spot,24+ ft.,shot - 32,shot - 3,MANU vs. CLE,"42.982923, -71.446094",1999-00,0.0
0.0,0.0,7.0,3.0,0.0,3.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU vs. CLE,"42.982923, -71.446094",2005-06,0.0
-119.0,-23.0,41.6,2.7601617308413218,0.0,53.0,26.0,Left Side(L),Mid Range,8-16 ft.,shot - 12,shot - 3,MANU vs. CLE,"42.982923, -71.446094",1999-00,0.0
108.0,0.0,3.0,1.0,0.0,11.0,56.86400000000001,Right Side(R),Mid Range,8-16 ft.,shot - 44,shot - 3,MANU vs. POR,"42.982923, -71.446094",1999-00,1.0
115.0,154.0,10.0,2.0,0.0,75.8928,39.0,Right Side Center(RC),Mid Range,16-24 ft.,shot - 38,shot - 3,MANU vs. POR,"42.982923, -71.446094",2005-06,1.0
115.0,186.0,42.1,2.0,0.0,29.6,44.364000000000004,Right Side Center(RC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. POR,"42.982923, -71.446094",1999-00,1.0
0.0,0.0,7.0,2.0,0.0,13.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 1,MANU vs. POR,"42.982923, -71.446094",1999-00,1.0
136.0,130.0,10.0,3.0,0.0,19.0,38.0,Right Side Center(RC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. POR,"42.982923, -71.446094",1999-00,0.0
8.0,207.0,7.0,3.0,24.676160000000007,9.0,40.0,Center(C),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. POR,"42.982923, -71.446094",2005-06,1.0
78.0,136.0,4.0,4.0,49.304,1.0,67.2,Center(C),Goal Line,8-16 ft.,shot - 39,shot - 3,MANU vs. POR,"42.982923, -71.446094",1999-00,0.0
-227.0,-16.0,2.0,4.0,0.0,17.0,31.0,Left Side(L),Left Corner,24+ ft.,shot - 39,shot - 3,MANU vs. POR,"42.982923, -71.446094",1999-00,0.0
1.0,98.0,1.0,4.0,0.0,43.0,29.0,Center(C),Goal Line,8-16 ft.,shot - 19,shot - 3,MANU vs. POR,"42.982923, -71.446094",1999-00,1.0
143.0,21.0,13.32,4.0,0.0,9.0,34.0,Right Side(R),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU vs. POR,"42.982923, -71.446094",2005-06,1.0
0.0,0.0,7.0,1.0,0.0,15.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 49,shot - 3,MANU @ UTA,"40.774891, -111.930790",1999-00,0.0
121.0,162.0,6.0,1.0,0.0,18.0,45.2,Right Side Center(RC),Mid Range,16-24 ft.,shot - 2,shot - 3,MANU @ UTA,"40.774891, -111.930790",1999-00,1.0
128.0,158.0,3.0,1.0,25.804,58.0,40.0,Right Side Center(RC),Mid Range,16-24 ft.,shot - 8,shot - 3,MANU @ UTA,"40.774891, -111.930790",1999-00,0.0
0.0,0.0,14.32,1.0,0.0,14.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 4,shot - 3,MANU @ UTA,"40.774891, -111.930790",1999-00,1.0
-38.0,224.0,1.0,34.68,0.0,6.0,46.2,Center(C),Mid Range,16-24 ft.,shot - 0,shot - 3,MANU @ UTA,"40.774891, -111.930790",1999-00,1.0
0.0,0.0,0.0,1.0,0.0,7.0,39.0,Center(C),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU @ UTA,"40.774891, -111.930790",1999-00,1.0
128.0,-3.0,11.0,2.0,44.17615999999999,47.0,34.364000000000004,Right Side(R),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU @ UTA,"40.774891, -111.930790",1999-00,0.0
0.0,0.0,9.0,2.0,0.0,54.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 49,shot - 3,MANU @ UTA,"40.774891, -111.930790",2005-06,0.0
-51.0,218.0,5.0,45.68,0.0,26.0,42.0,Center(C),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU @ UTA,"40.774891, -111.930790",1999-00,0.0
149.0,-3.0,11.0,3.0,0.0,25.0,26.864,Right Side(R),Mid Range,8-16 ft.,shot - 31,shot - 3,MANU @ UTA,"40.774891, -111.930790",1999-00,0.0
-169.0,130.0,9.0,3.0,0.0,90.3928,62.7,Left Side Center(LC),Mid Range,16-24 ft.,shot - 19,shot - 3,MANU @ SAC,"40.774891, -111.930790",1999-00,0.0
-74.0,179.0,6.0,4.0,0.0,42.0,29.5,Left Side Center(LC),Mid Range,16-24 ft.,shot - 12,shot - 3,MANU @ UTA,"40.774891, -111.930790",1999-00,1.0
-147.0,33.0,6.0,4.0,0.0,14.0,44.7,Left Side(L),Mid Range,8-16 ft.,shot - 29,shot - 3,MANU @ UTA,"40.774891, -111.930790",1999-00,0.0
70.0,113.0,0.0,4.0,0.0,27.0,33.0,Right Side(R),Goal Line,8-16 ft.,shot - 42,shot - 3,MANU @ UTA,"40.774891, -111.930790",2005-06,1.0
-1.0,218.0,2.0,5.0,0.0,46.0,41.0,Center(C),Mid Range,Less Than 8 ft.,shot - 39,shot - 3,MANU @ UTA,"40.774891, -111.930790",2005-06,1.0
106.0,192.0,40.82,61.68,0.0,22.0,41.0,Right Side Center(RC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU @ UTA,"40.774891, -111.930790",1999-00,0.0
78.0,186.0,0.0,5.0,0.0,50.1,40.0,Right Side Center(RC),Mid Range,16-24 ft.,shot - 0,shot - 3,MANU @ UTA,"40.774891, -111.930790",1999-00,0.0
-126.0,179.0,4.0,6.0,0.0,14.5,41.0,Left Side Center(LC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU @ UTA,"40.774891, -111.930790",2005-06,0.0
-8.0,106.0,22.1,6.0,0.0,6.0,30.0,Center(C),Goal Line,8-16 ft.,shot - 39,shot - 3,MANU @ SAC,"40.774891, -111.930790",1999-00,0.0
-119.0,175.0,10.0,1.0,0.0,25.1,41.0,Left Side Center(LC),Mid Range,16-24 ft.,shot - 44,shot - 3,MANU vs. MIL,"42.982923, -71.446094",2005-06,1.0
-70.0,179.0,6.932084497957428,1.0,0.0,33.0,32.2,Center(C),Mid Range,16-24 ft.,shot - 28,shot - 3,MANU vs. MIL,"42.982923, -71.446094",1999-00,0.0
-12.0,0.0,55.82,1.0,0.0,34.0,54.2,Center(C),Goal Line,Less Than 8 ft.,shot - 44,shot - 3,MANU @ SAC,"42.982923, -71.446094",2005-06,1.0
0.0,0.0,0.0,1.0,0.0,41.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU vs. MIL,"42.982923, -71.446094",1999-00,1.0
0.0,0.0,2.0,2.2601617308413218,51.9,63.6,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU vs. MIL,"42.982923, -71.446094",2005-06,1.0
0.0,0.0,0.0,2.0,29.4,65.8928,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 32,shot - 3,MANU vs. MIL,"42.982923, -71.446094",2005-06,1.0
29.0,171.0,10.0,3.0,0.0,17.0,68.2,Center(C),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. MIL,"42.982923, -71.446094",1999-00,0.0
14.0,81.0,9.0,43.18,0.0,27.0,28.0,Center(C),Goal Line,8-16 ft.,shot - 41,shot - 3,MANU vs. MIL,"42.982923, -71.446094",1999-00,0.0
158.0,91.0,4.0,27.18,0.0,56.0,52.2,Right Side(R),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. MIL,"42.982923, -71.446094",1999-00,0.0
-164.0,199.0,4.0,3.0,0.0,12.0,45.0,Left Side Center(LC),Penalty Spot,24+ ft.,shot - 48,shot - 3,MANU @ SAC,"42.982923, -71.446094",1999-00,1.0
164.0,179.0,1.0,13.68,0.0,52.1,44.0,Right Side Center(RC),Penalty Spot,24+ ft.,shot - 39,shot - 3,MANU vs. MIL,"42.982923, -71.446094",1999-00,0.0
164.0,0.0,30.82,4.0,0.0,29.3608,36.0,Right Side(R),Mid Range,16-24 ft.,shot - 17,shot - 3,MANU vs. MIL,"42.982923, -71.446094",2005-06,1.0
117.0,149.0,10.0,1.0,0.0,28.0,38.0,Right Side Center(RC),Mid Range,Less Than 8 ft.,shot - 6,shot - 3,MANU @ HOU,"29.740325, -95.365762",1999-00,0.0
51.0,16.0,3.0,50.18,0.0,55.0,44.364000000000004,Center(C),Goal Line,Less Than 8 ft.,shot - 21,shot - 3,MANU @ HOU,"42.982923, -71.446094",1999-00,0.0
117.0,-5.0,11.0,2.0,0.0,35.0,31.0,Right Side(R),Mid Range,8-16 ft.,shot - 42,shot - 3,MANU @ HOU,"29.740325, -95.365762",2005-06,0.0
-27.0,143.0,8.0,42.68,0.0,39.8608,34.0,Center(C),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU @ HOU,"29.740325, -95.365762",1999-00,0.0
-21.0,119.0,6.0,2.0,0.0,10.0,32.0,Center(C),Goal Line,8-16 ft.,shot - 20,shot - 3,MANU @ HOU,"29.740325, -95.365762",1999-00,0.0
0.0,0.0,3.0,2.0,0.0,51.0,27.7,Center(C),Goal Area,Less Than 8 ft.,shot - 12,shot - 3,MANU @ HOU,"42.982923, -71.446094",1999-00,1.0
87.0,-16.0,25.1,2.0,0.0,24.0,28.0,Right Side(R),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU @ HOU,"29.740325, -95.365762",1999-00,1.0
-124.0,0.0,2.0,2.0,0.0,3.0,46.0,Left Side Center(LC),Penalty Spot,24+ ft.,shot - 0,shot - 3,MANU @ HOU,"29.740325, -95.365762",1999-00,0.0
132.0,102.0,8.0,3.0,0.0,29.8928,36.0,Right Side Center(RC),Mid Range,16-24 ft.,shot - 14,shot - 3,MANU @ HOU,"29.740325, -95.365762",1999-00,0.0
-188.0,10.0,5.432084497957428,3.0,0.0,19.0,38.0,Left Side(L),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU @ HOU,"29.740325, -95.365762",1999-00,1.0
211.0,156.0,53.1,3.0,0.0,23.0,46.0,Right Side Center(RC),Penalty Spot,24+ ft.,shot - 38,shot - 3,MANU @ HOU,"29.740325, -95.365762",1999-00,0.0
-94.0,136.0,1.0,43.68,0.0,59.8928,36.0,Left Side Center(LC),Mid Range,16-24 ft.,shot - 18,shot - 3,MANU @ HOU,"29.740325, -95.365762",1999-00,0.0
0.0,0.0,0.0,15.18,0.0,7.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU @ HOU,"29.740325, -95.365762",1999-00,1.0
61.0,18.0,5.0,4.0,0.0,24.0,26.0,Center(C),Goal Line,Less Than 8 ft.,shot - 39,shot - 3,MANU @ HOU,"29.740325, -95.365762",1999-00,0.0
108.0,10.0,4.0,4.0,0.0,81.8608,30.0,Right Side(R),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU @ HOU,"29.740325, -95.365762",1999-00,0.0
-79.0,102.0,51.32,4.0,0.0,7.0,46.7,Left Side(L),Goal Line,Less Than 8 ft.,shot - 31,shot - 3,MANU @ HOU,"29.740325, -95.365762",1999-00,0.0
23.0,61.0,2.0,4.0,0.0,38.0,34.2,Center(C),Goal Line,Less Than 8 ft.,shot - 36,shot - 3,MANU @ HOU,"29.740325, -95.365762",1999-00,0.0
-104.0,179.0,30.8808,1.0,0.0,43.0,40.0,Left Side Center(LC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU @ SAS,"29.444994, -98.524120",1999-00,1.0
-59.0,173.0,8.0,1.0,0.0,12.0,38.0,Left Side Center(LC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU @ SAS,"29.444994, -98.524120",1999-00,1.0
-104.0,134.0,7.0,1.7601617308413218,0.0,4.0,36.2,Left Side Center(LC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU @ SAS,"42.982923, -71.446094",1999-00,0.0
134.0,29.0,5.0,1.0,0.0,1.0,33.0,Right Side(R),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU @ SAS,"29.444994, -98.524120",1999-00,1.0
-6.0,173.0,0.0,1.0,0.0,19.5,37.0,Center(C),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU @ SAS,"29.444994, -98.524120",1999-00,0.0
201.0,145.0,45.32,2.0,0.0,52.6,44.0,Right Side Center(RC),Penalty Spot,24+ ft.,shot - 39,shot - 3,MANU @ SAS,"29.444994, -98.524120",1999-00,0.0
-27.0,98.0,0.0,2.0,0.0,18.0,30.0,Center(C),Goal Line,8-16 ft.,shot - 35,shot - 3,MANU @ SAS,"29.444994, -98.524120",2005-06,1.0
8.0,209.0,6.432084497957428,3.0,0.0,17.0,40.7,Center(C),Mid Range,Less Than 8 ft.,shot - 39,shot - 3,MANU @ SAS,"29.444994, -98.524120",1999-00,0.0
16.0,1.0,7.0,3.0,0.0,17.0,21.0,Center(C),Goal Area,Less Than 8 ft.,shot - 56,shot - 3,MANU @ SAS,"29.444994, -98.524120",1999-00,1.0
-104.0,169.0,54.82,15.68,0.0,28.0,39.0,Left Side Center(LC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU @ SAS,"29.444994, -98.524120",1999-00,1.0
68.0,169.0,9.0,4.0,0.0,8.5,29.0,Right Side Center(RC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU @ SAC,"29.444994, -98.524120",1999-00,1.0
-111.0,151.0,7.0,4.0,0.0,27.0,38.0,Left Side Center(LC),Mid Range,Less Than 8 ft.,shot - 32,shot - 3,MANU @ SAS,"29.444994, -98.524120",2005-06,0.0
-134.0,109.0,10.0,15.68,0.0,59.0,30.2,Left Side Center(LC),Mid Range,16-24 ft.,shot - 12,shot - 3,MANU vs. UTA,"42.982923, -71.446094",1999-00,1.0
-134.0,0.0,5.0,1.0,27.304,51.0,46.364000000000004,Left Side(L),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU vs. UTA,"42.982923, -71.446094",1999-00,1.0
0.0,0.0,5.0,37.18,0.0,33.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 12,shot - 3,MANU vs. UTA,"42.982923, -71.446094",1999-00,1.0
-6.0,175.0,4.432084497957428,1.0,0.0,2.0,37.0,Center(C),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. UTA,"42.982923, -71.446094",1999-00,0.0
0.0,0.0,44.1,2.0,0.0,20.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU vs. UTA,"42.982923, -71.446094",1999-00,0.0
0.0,0.0,7.0,20.68,0.0,12.0,51.7,Center(C),Goal Area,Less Than 8 ft.,shot - 32,shot - 3,MANU vs. UTA,"42.982923, -71.446094",2005-06,1.0
0.0,154.0,3.0,1.0,0.0,71.3928,29.0,Left Side Center(LC),Mid Range,16-24 ft.,shot - 36,shot - 3,MANU vs. DEN,"42.982923, -71.446094",1999-00,1.0
121.0,147.0,2.0,1.0,0.0,8.0,39.0,Right Side Center(RC),Mid Range,16-24 ft.,shot - 31,shot - 3,MANU vs. DEN,"42.982923, -71.446094",1999-00,0.0
0.0,0.0,8.0,3.0,0.0,41.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 4,shot - 3,MANU vs. DEN,"42.982923, -71.446094",1999-00,1.0
40.0,158.0,8.0,29.18,0.0,30.0,36.0,Center(C),Mid Range,16-24 ft.,shot - 43,shot - 3,MANU vs. DEN,"42.982923, -71.446094",1999-00,1.0
-1.0,81.0,8.0,3.0,0.0,24.0,28.0,Center(C),Goal Line,8-16 ft.,shot - 28,shot - 3,MANU @ SAC,"42.982923, -71.446094",2005-06,1.0
0.0,0.0,3.0,3.0,0.0,42.3928,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU vs. DEN,"42.982923, -71.446094",1999-00,0.0
164.0,-1.0,0.5,3.0,19.304,6.0,36.0,Right Side(R),Mid Range,16-24 ft.,shot - 44,shot - 3,MANU vs. DEN,"42.982923, -71.446094",1999-00,1.0
-139.0,104.0,0.0,3.0,0.0,51.1,37.0,Left Side Center(LC),Mid Range,16-24 ft.,shot - 3,shot - 3,MANU vs. DEN,"42.982923, -71.446094",2005-06,0.0
-51.0,154.0,0.0,3.0,0.0,6.0,36.0,Left Side Center(LC),Mid Range,Less Than 8 ft.,shot - 37,shot - 3,MANU vs. DEN,"42.982923, -71.446094",1999-00,0.0
0.0,0.0,11.0,4.0,0.0,41.0,20.0,Center(C),Mid Range,Less Than 8 ft.,shot - 39,shot - 4,MANU @ SAC,"42.982923, -71.446094",1999-00,0.0
85.0,242.0,30.32,4.0,0.0,23.0,45.0,Right Side Center(RC),Penalty Spot,24+ ft.,shot - 6,shot - 3,MANU vs. DEN,"42.982923, -71.446094",1999-00,1.0
-212.0,171.0,61.8808,4.0,0.0,56.0,47.0,Left Side Center(LC),Penalty Spot,24+ ft.,shot - 39,shot - 3,MANU vs. DEN,"42.982923, -71.446094",1999-00,0.0
0.0,53.0,8.0,1.0,0.0,45.3928,26.0,Center(C),Goal Line,Less Than 8 ft.,shot - 39,shot - 3,MANU vs. MIN,"42.982923, -71.446094",2005-06,1.0
158.0,0.0,38.82,1.0,0.0,3.5,35.0,Right Side(R),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU vs. MIN,"42.982923, -71.446094",1999-00,1.0
-1.0,179.0,6.0,1.0,0.0,36.8928,26.7,Center(C),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. MIN,"42.982923, -71.446094",1999-00,0.0
93.0,25.0,5.0,1.0,65.304,15.0,29.0,Right Side(R),Mid Range,8-16 ft.,shot - 51,shot - 3,MANU vs. MIN,"42.982923, -71.446094",1999-00,1.0
121.0,109.0,2.0,17.18,0.0,11.5,36.0,Right Side Center(RC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. MIN,"42.982923, -71.446094",1999-00,0.0
115.0,143.0,2.0,2.0,32.9,58.1,73.2,Right Side Center(RC),Mid Range,Less Than 8 ft.,shot - 40,shot - 3,MANU vs. MIN,"42.982923, -71.446094",1999-00,0.0
0.0,0.0,1.0,2.0,0.0,43.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU vs. MIN,"42.982923, -71.446094",1999-00,1.0
128.0,10.0,0.0,54.68,0.0,20.0,59.7,Right Side(R),Mid Range,8-16 ft.,shot - 24,shot - 3,MANU vs. MIN,"42.982923, -71.446094",1999-00,0.0
136.0,-5.0,10.0,3.0,0.0,26.5,33.0,Right Side(R),Mid Range,8-16 ft.,shot - 2,shot - 3,MANU vs. MIN,"42.982923, -71.446094",1999-00,0.0
0.0,0.0,8.0,3.0,0.0,43.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 3,MANU vs. MIN,"42.982923, -71.446094",1999-00,1.0
-66.0,147.0,6.0,31.68,0.0,28.0,28.0,Left Side Center(LC),Mid Range,16-24 ft.,shot - 40,shot - 3,MANU vs. MIN,"42.982923, -71.446094",1999-00,0.0
12.0,259.0,12.32,3.0,0.0,5.5,45.0,Center(C),Penalty Spot,24+ ft.,shot - 14,shot - 3,MANU vs. MIN,"42.982923, -71.446094",1999-00,1.0
-27.0,246.0,9.0,1.0,0.0,98.8928,44.0,Center(C),Penalty Spot,24+ ft.,shot - 52,shot - 3,MANU @ CHI,"41.845137, -87.660450",1999-00,1.0
0.0,0.0,25.1,1.0,13.9,0.0,45.2,Center(C),Goal Area,Less Than 8 ft.,shot - 12,shot - 3,MANU @ CHI,"41.845137, -87.660450",2005-06,1.0
0.0,78.0,3.0,1.0,0.0,19.0,27.0,Center(C),Goal Line,Less Than 8 ft.,shot - 51,shot - 3,MANU @ CHI,"41.845137, -87.660450",1999-00,0.0
0.0,0.0,53.252084497957426,1.0,0.0,40.1,20.2,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU @ CHI,"41.845137, -87.660450",1999-00,0.0
149.0,61.0,10.0,2.0,0.0,16.0,36.0,Right Side(R),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU @ CHI,"41.845137, -87.660450",1999-00,0.0
115.0,72.0,27.82,2.0,0.0,52.0,63.2,Right Side(R),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU @ CHI,"41.845137, -87.660450",1999-00,1.0
130.0,61.0,0.0,16.68,0.0,17.5,34.0,Right Side(R),Mid Range,8-16 ft.,shot - 36,shot - 3,MANU @ CHI,"41.845137, -87.660450",1999-00,0.0
42.0,40.0,2.0,3.0,0.0,4.0,25.0,Center(C),Goal Line,Less Than 8 ft.,shot - 5,shot - 3,MANU @ SAC,"41.845137, -87.660450",2005-06,1.0
0.0,0.0,1.0,4.0,0.0,15.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 1,MANU @ CHI,"41.845137, -87.660450",2005-06,1.0
171.0,0.0,8.0,2.0,0.0,12.0,37.0,Right Side(R),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU @ CHH,"35.205878, -80.841194",2005-06,1.0
0.0,0.0,5.432084497957428,2.0,0.0,43.1,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 4,shot - 3,MANU @ CHH,"35.205878, -80.841194",1999-00,0.0
85.0,169.0,8.0,3.0,0.0,40.0,38.0,Right Side Center(RC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU @ CHH,"35.205878, -80.841194",2005-06,1.0
-111.0,0.0,4.0,3.0,0.0,5.0,32.0,Left Side(L),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU @ CHH,"35.205878, -80.841194",1999-00,1.0
-10.0,61.0,2.9320844979574283,3.0,0.0,68.6,26.0,Center(C),Goal Line,Less Than 8 ft.,shot - 39,shot - 3,MANU @ CHH,"35.205878, -80.841194",2005-06,0.0
76.0,78.0,0.0,3.0,55.804,47.0,30.0,Right Side(R),Goal Line,8-16 ft.,shot - 36,shot - 3,MANU @ CHH,"35.205878, -80.841194",1999-00,0.0
-96.0,0.0,0.0,3.0,23.804,2.0,29.0,Left Side(L),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU @ CHH,"35.205878, -80.841194",1999-00,0.0
0.0,0.0,9.0,4.0,0.0,3.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 1,MANU @ CHH,"35.205878, -80.841194",1999-00,1.0
-117.0,199.0,6.0,3.2601617308413218,0.0,51.0,65.2,Left Side Center(LC),Mid Range,16-24 ft.,shot - 16,shot - 3,MANU @ CHH,"35.205878, -80.841194",1999-00,1.0
-141.0,89.0,5.0,4.0,0.0,33.0,54.7,Left Side(L),Mid Range,16-24 ft.,shot - 29,shot - 3,MANU @ CHH,"35.205878, -80.841194",1999-00,0.0
0.0,0.0,18.82,20.68,66.804,31.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 4,shot - 3,MANU @ ORL,"28.549237, -81.372780",1999-00,1.0
190.0,0.0,1.0,1.0,0.0,29.8608,39.0,Right Side(R),Mid Range,16-24 ft.,shot - 46,shot - 3,MANU @ ORL,"28.549237, -81.372780",1999-00,0.0
61.0,-12.0,0.0,18.18,0.0,40.0,26.0,Center(C),Goal Line,Less Than 8 ft.,shot - 39,shot - 2,MANU @ ORL,"28.549237, -81.372780",1999-00,1.0
-132.0,207.0,29.32,47.68,0.0,65.6,44.0,Left Side Center(LC),Penalty Spot,24+ ft.,shot - 36,shot - 3,MANU @ ORL,"28.549237, -81.372780",1999-00,0.0
25.0,190.0,7.0,4.0,0.0,33.1,39.0,Center(C),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU @ ORL,"28.549237, -81.372780",1999-00,0.0
-117.0,46.0,6.0,4.0,0.0,52.0,32.0,Left Side(L),Mid Range,8-16 ft.,shot - 3,shot - 3,MANU @ ORL,"28.549237, -81.372780",1999-00,1.0
154.0,46.0,6.0,4.0,0.0,31.0,36.0,Right Side(R),Mid Range,16-24 ft.,shot - 36,shot - 3,MANU @ ORL,"28.549237, -81.372780",1999-00,0.0
-38.0,57.0,5.0,4.0,0.0,2.0,26.0,Center(C),Goal Line,Less Than 8 ft.,shot - 22,shot - 3,MANU @ ORL,"28.549237, -81.372780",1999-00,0.0
175.0,169.0,3.0,4.0,0.0,14.0,55.2,Right Side Center(RC),Penalty Spot,24+ ft.,shot - 19,shot - 3,MANU @ ORL,"28.549237, -81.372780",1999-00,1.0
-46.0,18.0,0.0,1.0,0.0,0.0,22.0,Center(C),Goal Line,Less Than 8 ft.,shot - 18,shot - 3,MANU @ PHI,"39.993941, -75.143458",1999-00,0.0
117.0,25.0,9.0,2.0,0.0,43.0,31.0,Right Side(R),Mid Range,8-16 ft.,shot - 9,shot - 3,MANU @ PHI,"39.993941, -75.143458",1999-00,1.0
-74.0,177.0,5.932084497957428,2.0,0.0,57.8608,39.0,Left Side Center(LC),Mid Range,16-24 ft.,shot - 25,shot - 3,MANU @ PHI,"39.993941, -75.143458",2005-06,1.0
96.0,181.0,8.0,3.0,0.0,23.0,40.0,Right Side Center(RC),Mid Range,16-24 ft.,shot - 45,shot - 3,MANU @ PHI,"39.993941, -75.143458",1999-00,1.0
53.0,46.0,7.0,3.0,0.0,59.0,27.0,Center(C),Goal Line,Less Than 8 ft.,shot - 39,shot - 3,MANU @ PHI,"39.993941, -75.143458",1999-00,0.0
147.0,63.0,6.0,3.0,51.964,48.0,37.7,Right Side(R),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU @ SAC,"39.993941, -75.143458",1999-00,0.0
132.0,98.0,56.752084497957426,3.0,0.0,49.0,36.0,Right Side Center(RC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU @ PHI,"39.993941, -75.143458",1999-00,0.0
0.0,0.0,4.0,3.0,0.0,19.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU @ PHI,"39.993941, -75.143458",1999-00,1.0
-12.0,91.0,7.0,31.18,0.0,59.0,29.0,Center(C),Goal Line,8-16 ft.,shot - 44,shot - 3,MANU @ PHI,"39.993941, -75.143458",1999-00,1.0
-190.0,209.0,5.0,4.0,60.304,27.0,34.0,Left Side Center(LC),Penalty Spot,24+ ft.,shot - 12,shot - 3,MANU @ PHI,"39.993941, -75.143458",2005-06,0.0
74.0,81.0,2.0,4.0,0.0,1.0,30.0,Right Side(R),Goal Line,8-16 ft.,shot - 39,shot - 3,MANU @ PHI,"39.993941, -75.143458",1999-00,1.0
0.0,91.0,1.0,4.0,0.0,60.3928,32.0,Left Side(L),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU @ PHI,"39.993941, -75.143458",2005-06,1.0
